1.268404546044296533e+00 1.096910069276737509e+00 1.108253867269252568e+00 1.892597753590898213e+00 1.269662410291696464e+00 1.104440582862633580e+00 1.399704579572526253e+00 1.316803828799681275e+00 1.134525739285630719e+00 1.177280772220958838e+00 1.287975392955790666e+00 1.083534393197228773e+00 1.747297654172071280e+00 1.082451298573195775e+00 1.238299848801081682e+00 1.683202532840371024e+00 1.330464402134482915e+00 1.115425131310765039e+00 1.576537320541945286e+00 1.395985259521476785e+00
1.198127940711882111e+00 9.568221557002550837e-01 1.290296250136595990e+00 1.208170827555122395e+00 1.290092235560776679e+00 1.336902431641902700e+00 1.037698382799856711e+00 1.316401728799325044e+00 1.334729991638336610e+00 1.228307371947537252e+00 1.076375934723132977e+00 1.298397430021454690e+00 1.278566383022389452e+00 1.261611156478382734e+00 1.061881404382030825e+00 1.325046803357027514e+00 1.183881010383101673e+00 1.311604594604186325e+00 1.330209733126118232e+00 1.274264961002746332e+00
1.613368980535704322e+00 1.527932248731507903e+00 1.604646766411447878e+00 1.600241782800629453e+00 1.621076151415155930e+00 1.608642692510145356e+00 1.494826337810317263e+00 1.765506104794754449e+00 1.622253413745055051e+00 1.652194087959764746e+00 1.802632184833650175e+00 1.650375000978521411e+00 1.494186059637088393e+00 1.406409942976144745e+00 1.439056409136544090e+00 1.719327954526293611e+00 1.396208919244722457e+00 1.547933664802495057e+00 1.688102299180898713e+00 1.683018946070921951e+00
1.356145841463795021e+00 1.252536489645881490e+00 1.084606523136804723e+00 1.328526317978244498e+00 1.060094919482262421e+00 1.181272675432927244e+00 1.340002210011173478e+00 1.308359914529136470e+00 1.167380274599248535e+00 1.138320376201138018e+00 1.887530893045494151e+00 1.074887945092603880e+00 1.123791737565279503e+00 1.137767547534762613e+00 1.237229225133015031e+00 9.696100701303500546e-01 1.326827046290105505e+00 1.960609497948506030e+00 1.146524298300603428e+00 1.095594225286087520e+00
1.246984820363878477e+00 1.317250816381136724e+00 1.846277985119661347e+00 1.293710897363108403e+00 1.127985337746547634e+00 1.185553250501470757e+00 1.075220469459036821e+00 1.296364391800324700e+00 1.907059413932578051e+00 1.110156824414671783e+00 1.180642237944569350e+00 1.257346767477578231e+00 1.183896251852334158e+00 1.165206679979109872e+00 1.158924974774252714e+00 1.287663266443554777e+00 1.100702810285391298e+00 1.297319579968776670e+00 1.090710546170313711e+00 1.904877030928268988e+00
2.115616484370292483e+00 1.398876557122814557e+00 1.530194181212440219e+00 1.872419411347825191e+00 1.465249381536138262e+00 1.475624599762647149e+00 1.543490353389127767e+00 1.636906892081991138e+00 1.603296677316381702e+00 2.038953714560383546e+00 1.543081974373680110e+00 1.435848030751758042e+00 1.370233655995271249e+00 1.486356795138422671e+00 1.425840216006167616e+00 1.850192384747769925e+00 1.803115184163261775e+00 1.470462179356112120e+00 1.416578207307932491e+00 1.558767206455307308e+00
