1.252976210473655705e+00 1.336942373428640529e+00 1.316571312601947374e+00 1.363128162015198042e+00 1.266120763608338917e+00 1.204433313261427996e+00 1.121789165397195198e+00 1.005214298832554531e+00 1.805325599456464092e+00 1.111305887497522349e+00
1.325449845860391607e+00 1.513230424894344006e+00 1.280846528590383615e+00 1.394074163342275074e+00 1.127233815168935394e+00 1.129027073526714275e+00 1.326895780970396732e+00 1.362687743171437704e+00 1.433020031913747161e+00 1.349096864806643259e+00
1.622921229587579672e+00 1.683658303789182353e+00 1.502215667782969444e+00 1.509351048134115247e+00 1.737878452969963572e+00 1.711796641939749453e+00 1.558519430000454786e+00 1.655112269428212990e+00 1.658550787969763185e+00 1.596709214713895930e+00
1.521290743619135410e+00 1.440305462503277178e+00 1.316773909581863133e+00 1.204723053384002318e+00 1.369586674979955010e+00 1.324613295828819703e+00 1.093121289826534781e+00 1.359424266933427994e+00 1.107617889975838654e+00 1.357497843391200387e+00
1.253742948309721994e+00 1.331045357089923886e+00 1.005206412360804658e+00 1.255744923355197384e+00 1.022024448166575228e+00 1.486962763247229313e+00 1.167411554801656592e+00 1.175503044840958689e+00 1.884844815532712436e+00 1.200502342286767110e+00
1.564353083872729977e+00 1.532662057094471564e+00 1.707119875809866016e+00 1.525827941684841260e+00 1.638388777036151600e+00 1.806918336141572823e+00 1.514791715130079597e+00 1.526951866596221397e+00 1.580037649210782602e+00 1.660579053897986324e+00
