2.433032811851143951e+00 1.960872435945212988e+00 2.457993899998716980e+00 2.483820765398247143e+00
2.293790667030377595e+00 2.331302182253588207e+00 2.387805340608391891e+00 1.770273223767203197e+00
2.362916639604079716e+00 1.628380533535410457e+00 2.408806554268662747e+00 1.472963147838543874e+00
2.016840338517601250e+00 2.198605577793699695e+00 2.010414238587094893e+00 2.480874835646682097e+00
2.404621687935647234e+00 2.174989469156503930e+00 2.297780755477349057e+00 2.067604717584653695e+00
2.429944870013424740e+00 2.404667970986355652e+00 2.424980554477046635e+00 2.253070165774388123e+00
