1.223718030541600665e+00 1.290820491188889196e+00 1.401292701285557385e+00 2.258490086172618039e+00
1.443690674525431206e+00 1.300822188090482445e+00 1.535402898228327651e+00 1.356471393932436209e+00
1.649266449573445037e+00 1.782365399020063856e+00 1.732594885665501572e+00 1.610414482203906150e+00
1.265639020719091734e+00 1.336827862229274189e+00 1.459333200125743746e+00 1.263282213926829378e+00
2.426762725324323799e+00 2.103281781958092012e+00 1.202842831206170970e+00 2.210416469019486296e+00
2.288501301986026970e+00 1.788888642937641604e+00 1.724903067099659904e+00 1.729098822979998840e+00
