2.415201983307917022e+00 2.469488377934955015e+00 2.488719763806605645e+00 2.520544114102916566e+00
2.415094383841571268e+00 2.459873988585020932e+00 2.431179937228511001e+00 2.440978735308277692e+00
2.474095253791452453e+00 2.316886208535384739e+00 2.225036318885653230e+00 2.491947306759492164e+00
2.518204611350230770e+00 2.517608390520957418e+00 2.339603364197992086e+00 2.483696712299552800e+00
2.488669654255225350e+00 2.458726740139546063e+00 2.426503053749882621e+00 2.397082841087557536e+00
2.439341150122132706e+00 2.493090409644843852e+00 2.446301188597542975e+00 2.506903258413043289e+00
